provinsi,tahun,upah,ump,daerah_x,jenis_x,peng,jenis_y,daerah_y,periode,gk,Cluster
KALIMANTAN TENGAH,2015,14218,1896367.0,PERDESAAN,MAKANAN,489011.0,MAKANAN,PERKOTAAN,SEPTEMBER,256020.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERDESAAN,MAKANAN,489011.0,MAKANAN,PERDESAAN,MARET,296856.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERDESAAN,MAKANAN,489011.0,MAKANAN,PERDESAAN,SEPTEMBER,306475.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERDESAAN,MAKANAN,489011.0,MAKANAN,PERDESAANPERKOTAAN,MARET,281506.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERDESAAN,MAKANAN,489011.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,289219.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERKOTAAN,MAKANAN,506106.0,MAKANAN,PERKOTAAN,MARET,251976.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERKOTAAN,MAKANAN,506106.0,MAKANAN,PERKOTAAN,SEPTEMBER,256020.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERKOTAAN,MAKANAN,506106.0,MAKANAN,PERDESAAN,MARET,296856.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERKOTAAN,MAKANAN,506106.0,MAKANAN,PERDESAAN,SEPTEMBER,306475.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERKOTAAN,MAKANAN,506106.0,MAKANAN,PERDESAANPERKOTAAN,MARET,281506.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERKOTAAN,MAKANAN,506106.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,289219.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERDESAANPERKOTAAN,MAKANAN,494858.0,MAKANAN,PERKOTAAN,MARET,251976.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERDESAANPERKOTAAN,MAKANAN,494858.0,MAKANAN,PERKOTAAN,SEPTEMBER,256020.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERDESAANPERKOTAAN,MAKANAN,494858.0,MAKANAN,PERDESAAN,MARET,296856.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERDESAANPERKOTAAN,MAKANAN,494858.0,MAKANAN,PERDESAAN,SEPTEMBER,306475.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERDESAANPERKOTAAN,MAKANAN,494858.0,MAKANAN,PERDESAANPERKOTAAN,MARET,281506.0,0
KALIMANTAN TENGAH,2015,14218,1896367.0,PERDESAANPERKOTAAN,MAKANAN,494858.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,289219.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAAN,MAKANAN,532629.0,MAKANAN,PERKOTAAN,MARET,264149.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAAN,MAKANAN,532629.0,MAKANAN,PERKOTAAN,SEPTEMBER,271490.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAAN,MAKANAN,532629.0,MAKANAN,PERDESAAN,MARET,316546.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAAN,MAKANAN,532629.0,MAKANAN,PERDESAAN,SEPTEMBER,320315.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAAN,MAKANAN,532629.0,MAKANAN,PERDESAANPERKOTAAN,MARET,299485.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAAN,MAKANAN,532629.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,303541.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERKOTAAN,MAKANAN,571463.0,MAKANAN,PERKOTAAN,MARET,264149.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERKOTAAN,MAKANAN,571463.0,MAKANAN,PERKOTAAN,SEPTEMBER,271490.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERKOTAAN,MAKANAN,571463.0,MAKANAN,PERDESAAN,MARET,316546.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERKOTAAN,MAKANAN,571463.0,MAKANAN,PERDESAAN,SEPTEMBER,320315.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERKOTAAN,MAKANAN,571463.0,MAKANAN,PERDESAANPERKOTAAN,MARET,299485.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERKOTAAN,MAKANAN,571463.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,303541.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAANPERKOTAAN,MAKANAN,546306.0,MAKANAN,PERKOTAAN,MARET,264149.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAANPERKOTAAN,MAKANAN,546306.0,MAKANAN,PERKOTAAN,SEPTEMBER,271490.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAANPERKOTAAN,MAKANAN,546306.0,MAKANAN,PERDESAAN,MARET,316546.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAANPERKOTAAN,MAKANAN,546306.0,MAKANAN,PERDESAAN,SEPTEMBER,320315.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAANPERKOTAAN,MAKANAN,546306.0,MAKANAN,PERDESAANPERKOTAAN,MARET,299485.0,0
KALIMANTAN TENGAH,2016,16515,2057558.0,PERDESAANPERKOTAAN,MAKANAN,546306.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,303541.0,0
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAAN,MAKANAN,606252.0,MAKANAN,PERKOTAAN,MARET,283201.0,0
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAAN,MAKANAN,606252.0,MAKANAN,PERKOTAAN,SEPTEMBER,286272.0,0
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAAN,MAKANAN,606252.0,MAKANAN,PERDESAAN,MARET,338235.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAAN,MAKANAN,606252.0,MAKANAN,PERDESAAN,SEPTEMBER,342574.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAAN,MAKANAN,606252.0,MAKANAN,PERDESAANPERKOTAAN,MARET,320636.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAAN,MAKANAN,606252.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,325133.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERKOTAAN,MAKANAN,648916.0,MAKANAN,PERKOTAAN,MARET,283201.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERKOTAAN,MAKANAN,648916.0,MAKANAN,PERKOTAAN,SEPTEMBER,286272.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERKOTAAN,MAKANAN,648916.0,MAKANAN,PERDESAAN,MARET,338235.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERKOTAAN,MAKANAN,648916.0,MAKANAN,PERDESAAN,SEPTEMBER,342574.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERKOTAAN,MAKANAN,648916.0,MAKANAN,PERDESAANPERKOTAAN,MARET,320636.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERKOTAAN,MAKANAN,648916.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,325133.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAANPERKOTAAN,MAKANAN,621621.0,MAKANAN,PERKOTAAN,MARET,283201.0,0
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAANPERKOTAAN,MAKANAN,621621.0,MAKANAN,PERKOTAAN,SEPTEMBER,286272.0,0
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAANPERKOTAAN,MAKANAN,621621.0,MAKANAN,PERDESAAN,MARET,338235.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAANPERKOTAAN,MAKANAN,621621.0,MAKANAN,PERDESAAN,SEPTEMBER,342574.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAANPERKOTAAN,MAKANAN,621621.0,MAKANAN,PERDESAANPERKOTAAN,MARET,320636.0,1
KALIMANTAN TENGAH,2017,16737,2227307.0,PERDESAANPERKOTAAN,MAKANAN,621621.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,325133.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAAN,MAKANAN,615144.0,MAKANAN,PERKOTAAN,MARET,290898.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAAN,MAKANAN,615144.0,MAKANAN,PERKOTAAN,SEPTEMBER,305217.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAAN,MAKANAN,615144.0,MAKANAN,PERDESAAN,MARET,347960.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAAN,MAKANAN,615144.0,MAKANAN,PERDESAAN,SEPTEMBER,356962.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAAN,MAKANAN,615144.0,MAKANAN,PERDESAANPERKOTAAN,MARET,328127.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAAN,MAKANAN,615144.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,338032.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERKOTAAN,MAKANAN,660147.0,MAKANAN,PERKOTAAN,MARET,290898.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERKOTAAN,MAKANAN,660147.0,MAKANAN,PERKOTAAN,SEPTEMBER,305217.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERKOTAAN,MAKANAN,660147.0,MAKANAN,PERDESAAN,MARET,347960.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERKOTAAN,MAKANAN,660147.0,MAKANAN,PERDESAAN,SEPTEMBER,356962.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERKOTAAN,MAKANAN,660147.0,MAKANAN,PERDESAANPERKOTAAN,MARET,328127.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERKOTAAN,MAKANAN,660147.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,338032.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAANPERKOTAAN,MAKANAN,632492.0,MAKANAN,PERKOTAAN,MARET,290898.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAANPERKOTAAN,MAKANAN,632492.0,MAKANAN,PERKOTAAN,SEPTEMBER,305217.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAANPERKOTAAN,MAKANAN,632492.0,MAKANAN,PERDESAAN,MARET,347960.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAANPERKOTAAN,MAKANAN,632492.0,MAKANAN,PERDESAAN,SEPTEMBER,356962.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAANPERKOTAAN,MAKANAN,632492.0,MAKANAN,PERDESAANPERKOTAAN,MARET,328127.0,1
KALIMANTAN TENGAH,2018,17489,2421305.0,PERDESAANPERKOTAAN,MAKANAN,632492.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,338032.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAAN,MAKANAN,628743.0,MAKANAN,PERKOTAAN,MARET,317184.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAAN,MAKANAN,628743.0,MAKANAN,PERKOTAAN,SEPTEMBER,337107.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAAN,MAKANAN,628743.0,MAKANAN,PERDESAAN,MARET,363433.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAAN,MAKANAN,628743.0,MAKANAN,PERDESAAN,SEPTEMBER,376076.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAAN,MAKANAN,628743.0,MAKANAN,PERDESAANPERKOTAAN,MARET,346454.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAAN,MAKANAN,628743.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,361419.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERKOTAAN,MAKANAN,683518.0,MAKANAN,PERKOTAAN,MARET,317184.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERKOTAAN,MAKANAN,683518.0,MAKANAN,PERKOTAAN,SEPTEMBER,337107.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERKOTAAN,MAKANAN,683518.0,MAKANAN,PERDESAAN,MARET,363433.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERKOTAAN,MAKANAN,683518.0,MAKANAN,PERDESAAN,SEPTEMBER,376076.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERKOTAAN,MAKANAN,683518.0,MAKANAN,PERDESAANPERKOTAAN,MARET,346454.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERKOTAAN,MAKANAN,683518.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,361419.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAANPERKOTAAN,MAKANAN,650758.0,MAKANAN,PERKOTAAN,MARET,317184.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAANPERKOTAAN,MAKANAN,650758.0,MAKANAN,PERKOTAAN,SEPTEMBER,337107.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAANPERKOTAAN,MAKANAN,650758.0,MAKANAN,PERDESAAN,MARET,363433.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAANPERKOTAAN,MAKANAN,650758.0,MAKANAN,PERDESAAN,SEPTEMBER,376076.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAANPERKOTAAN,MAKANAN,650758.0,MAKANAN,PERDESAANPERKOTAAN,MARET,346454.0,1
KALIMANTAN TENGAH,2019,18090,2663435.0,PERDESAANPERKOTAAN,MAKANAN,650758.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,361419.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAAN,MAKANAN,653781.0,MAKANAN,PERKOTAAN,MARET,358205.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAAN,MAKANAN,653781.0,MAKANAN,PERKOTAAN,SEPTEMBER,362579.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAAN,MAKANAN,653781.0,MAKANAN,PERDESAAN,MARET,397192.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAAN,MAKANAN,653781.0,MAKANAN,PERDESAAN,SEPTEMBER,402086.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAAN,MAKANAN,653781.0,MAKANAN,PERDESAANPERKOTAAN,MARET,382954.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAAN,MAKANAN,653781.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,387865.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERKOTAAN,MAKANAN,708823.0,MAKANAN,PERKOTAAN,MARET,358205.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERKOTAAN,MAKANAN,708823.0,MAKANAN,PERKOTAAN,SEPTEMBER,362579.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERKOTAAN,MAKANAN,708823.0,MAKANAN,PERDESAAN,MARET,397192.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERKOTAAN,MAKANAN,708823.0,MAKANAN,PERDESAAN,SEPTEMBER,402086.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERKOTAAN,MAKANAN,708823.0,MAKANAN,PERDESAANPERKOTAAN,MARET,382954.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERKOTAAN,MAKANAN,708823.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,387865.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAANPERKOTAAN,MAKANAN,675947.0,MAKANAN,PERKOTAAN,MARET,358205.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAANPERKOTAAN,MAKANAN,675947.0,MAKANAN,PERKOTAAN,SEPTEMBER,362579.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAANPERKOTAAN,MAKANAN,675947.0,MAKANAN,PERDESAAN,MARET,397192.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAANPERKOTAAN,MAKANAN,675947.0,MAKANAN,PERDESAAN,SEPTEMBER,402086.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAANPERKOTAAN,MAKANAN,675947.0,MAKANAN,PERDESAANPERKOTAAN,MARET,382954.0,1
KALIMANTAN TENGAH,2020,20677,2903145.0,PERDESAANPERKOTAAN,MAKANAN,675947.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,387865.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAAN,MAKANAN,701646.0,MAKANAN,PERKOTAAN,MARET,371472.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAAN,MAKANAN,701646.0,MAKANAN,PERKOTAAN,SEPTEMBER,374314.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAAN,MAKANAN,701646.0,MAKANAN,PERDESAAN,MARET,412878.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAAN,MAKANAN,701646.0,MAKANAN,PERDESAAN,SEPTEMBER,429419.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAAN,MAKANAN,701646.0,MAKANAN,PERDESAANPERKOTAAN,MARET,396514.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAAN,MAKANAN,701646.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,407871.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERKOTAAN,MAKANAN,729454.0,MAKANAN,PERKOTAAN,MARET,371472.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERKOTAAN,MAKANAN,729454.0,MAKANAN,PERKOTAAN,SEPTEMBER,374314.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERKOTAAN,MAKANAN,729454.0,MAKANAN,PERDESAAN,MARET,412878.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERKOTAAN,MAKANAN,729454.0,MAKANAN,PERDESAAN,SEPTEMBER,429419.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERKOTAAN,MAKANAN,729454.0,MAKANAN,PERDESAANPERKOTAAN,MARET,396514.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERKOTAAN,MAKANAN,729454.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,407871.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAANPERKOTAAN,MAKANAN,713144.0,MAKANAN,PERKOTAAN,MARET,371472.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAANPERKOTAAN,MAKANAN,713144.0,MAKANAN,PERKOTAAN,SEPTEMBER,374314.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAANPERKOTAAN,MAKANAN,713144.0,MAKANAN,PERDESAAN,MARET,412878.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAANPERKOTAAN,MAKANAN,713144.0,MAKANAN,PERDESAAN,SEPTEMBER,429419.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAANPERKOTAAN,MAKANAN,713144.0,MAKANAN,PERDESAANPERKOTAAN,MARET,396514.0,1
KALIMANTAN TENGAH,2021,21040,2877448.0,PERDESAANPERKOTAAN,MAKANAN,713144.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,407871.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAAN,MAKANAN,777398.0,MAKANAN,PERKOTAAN,MARET,392777.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAAN,MAKANAN,777398.0,MAKANAN,PERKOTAAN,SEPTEMBER,416222.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAAN,MAKANAN,777398.0,MAKANAN,PERDESAAN,MARET,451136.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAAN,MAKANAN,777398.0,MAKANAN,PERDESAAN,SEPTEMBER,478269.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAAN,MAKANAN,777398.0,MAKANAN,PERDESAANPERKOTAAN,MARET,426914.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAAN,MAKANAN,777398.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,453342.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERKOTAAN,MAKANAN,742369.0,MAKANAN,PERKOTAAN,MARET,392777.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERKOTAAN,MAKANAN,742369.0,MAKANAN,PERKOTAAN,SEPTEMBER,416222.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERKOTAAN,MAKANAN,742369.0,MAKANAN,PERDESAAN,MARET,451136.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERKOTAAN,MAKANAN,742369.0,MAKANAN,PERDESAAN,SEPTEMBER,478269.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERKOTAAN,MAKANAN,742369.0,MAKANAN,PERDESAANPERKOTAAN,MARET,426914.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERKOTAAN,MAKANAN,742369.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,453342.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAANPERKOTAAN,MAKANAN,762633.0,MAKANAN,PERKOTAAN,MARET,392777.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAANPERKOTAAN,MAKANAN,762633.0,MAKANAN,PERKOTAAN,SEPTEMBER,416222.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAANPERKOTAAN,MAKANAN,762633.0,MAKANAN,PERDESAAN,MARET,451136.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAANPERKOTAAN,MAKANAN,762633.0,MAKANAN,PERDESAAN,SEPTEMBER,478269.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAANPERKOTAAN,MAKANAN,762633.0,MAKANAN,PERDESAANPERKOTAAN,MARET,426914.0,1
KALIMANTAN TENGAH,2022,19795,2922516.0,PERDESAANPERKOTAAN,MAKANAN,762633.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,453342.0,1
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAAN,MAKANAN,440745.0,MAKANAN,PERKOTAAN,MARET,229677.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAAN,MAKANAN,440745.0,MAKANAN,PERKOTAAN,SEPTEMBER,235422.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAAN,MAKANAN,440745.0,MAKANAN,PERDESAAN,MARET,255023.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAAN,MAKANAN,440745.0,MAKANAN,PERDESAAN,SEPTEMBER,271860.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAAN,MAKANAN,440745.0,MAKANAN,PERDESAANPERKOTAAN,MARET,244281.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAAN,MAKANAN,440745.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,256417.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERKOTAAN,MAKANAN,510837.0,MAKANAN,PERKOTAAN,MARET,229677.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERKOTAAN,MAKANAN,510837.0,MAKANAN,PERKOTAAN,SEPTEMBER,235422.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERKOTAAN,MAKANAN,510837.0,MAKANAN,PERDESAAN,MARET,255023.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERKOTAAN,MAKANAN,510837.0,MAKANAN,PERDESAAN,SEPTEMBER,271860.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERKOTAAN,MAKANAN,510837.0,MAKANAN,PERDESAANPERKOTAAN,MARET,244281.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERKOTAAN,MAKANAN,510837.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,256417.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAANPERKOTAAN,MAKANAN,470450.0,MAKANAN,PERKOTAAN,MARET,229677.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAANPERKOTAAN,MAKANAN,470450.0,MAKANAN,PERKOTAAN,SEPTEMBER,235422.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAANPERKOTAAN,MAKANAN,470450.0,MAKANAN,PERDESAAN,MARET,255023.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAANPERKOTAAN,MAKANAN,470450.0,MAKANAN,PERDESAAN,SEPTEMBER,271860.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAANPERKOTAAN,MAKANAN,470450.0,MAKANAN,PERDESAANPERKOTAAN,MARET,244281.0,0
KALIMANTAN SELATAN,2015,13559,1870000.0,PERDESAANPERKOTAAN,MAKANAN,470450.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,256417.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERDESAAN,MAKANAN,496275.0,MAKANAN,PERKOTAAN,MARET,248602.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERDESAAN,MAKANAN,496275.0,MAKANAN,PERKOTAAN,SEPTEMBER,257170.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERDESAAN,MAKANAN,496275.0,MAKANAN,PERDESAAN,MARET,286982.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERDESAAN,MAKANAN,496275.0,MAKANAN,PERDESAAN,SEPTEMBER,294159.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERDESAAN,MAKANAN,496275.0,MAKANAN,PERDESAANPERKOTAAN,MARET,270862.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERDESAAN,MAKANAN,496275.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,278536.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERKOTAAN,MAKANAN,576703.0,MAKANAN,PERKOTAAN,MARET,248602.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERKOTAAN,MAKANAN,576703.0,MAKANAN,PERKOTAAN,SEPTEMBER,257170.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERKOTAAN,MAKANAN,576703.0,MAKANAN,PERDESAAN,MARET,286982.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERKOTAAN,MAKANAN,576703.0,MAKANAN,PERDESAAN,SEPTEMBER,294159.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERKOTAAN,MAKANAN,576703.0,MAKANAN,PERDESAANPERKOTAAN,MARET,270862.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERKOTAAN,MAKANAN,576703.0,MAKANAN,PERDESAANPERKOTAAN,SEPTEMBER,278536.0,0
KALIMANTAN SELATAN,2016,14007,2085050.0,PERDESAANPERKOTAAN,MAKANAN,531127.0,MAKANAN,PERKOTAAN,MARET,248602.0,0
